path,label
Dataset\Train_Frames\350361\3503610163,3
Dataset\Train_Frames\350361\3503610168,0
Dataset\Train_Frames\350361\350361017,3
Dataset\Train_Frames\350361\350361019,3
Dataset\Train_Frames\350361\350361021,3
Dataset\Train_Frames\350361\3503610210,3
Dataset\Train_Frames\350361\3503610212,3
Dataset\Train_Frames\350361\3503610213,2
Dataset\Train_Frames\350361\3503610214,2
Dataset\Train_Frames\350361\3503610217,3
Dataset\Train_Frames\350361\350361022,2
Dataset\Train_Frames\350361\3503610223,3
Dataset\Train_Frames\350361\3503610224,3
Dataset\Train_Frames\350361\3503610225,3
Dataset\Train_Frames\350361\3503610226,3
Dataset\Train_Frames\350361\3503610227,3
Dataset\Train_Frames\350361\3503610228,3
Dataset\Train_Frames\350361\350361023,3
Dataset\Train_Frames\350361\3503610230,3
Dataset\Train_Frames\350361\3503610231,3
Dataset\Train_Frames\350361\3503610233,3
Dataset\Train_Frames\350361\3503610234,2
Dataset\Train_Frames\350361\3503610235,3
Dataset\Train_Frames\350361\3503610236,3
Dataset\Train_Frames\350361\3503610237,3
Dataset\Train_Frames\350361\3503610238,3
Dataset\Train_Frames\350361\350361024,3
Dataset\Train_Frames\350361\3503610240,3
Dataset\Train_Frames\350361\3503610241,2
Dataset\Train_Frames\350361\3503610242,3
Dataset\Train_Frames\350361\3503610245,3
Dataset\Train_Frames\350361\3503610246,3
Dataset\Train_Frames\350361\3503610248,3
Dataset\Train_Frames\350361\3503610250,3
Dataset\Train_Frames\350361\3503610251,2
Dataset\Train_Frames\350361\3503610252,3
Dataset\Train_Frames\350361\3503610253,3
Dataset\Train_Frames\350361\3503610254,3
Dataset\Train_Frames\350361\3503610255,2
Dataset\Train_Frames\350361\3503610256,3
Dataset\Train_Frames\350361\3503610257,3
Dataset\Train_Frames\350361\350361026,3
Dataset\Train_Frames\350361\3503610260,3
Dataset\Train_Frames\350361\3503610261,3
Dataset\Train_Frames\350361\3503610264,3
Dataset\Train_Frames\350361\3503610265,2
Dataset\Train_Frames\350361\3503610266,3
Dataset\Train_Frames\350361\3503610267,3
Dataset\Train_Frames\350361\3503610268,3
Dataset\Train_Frames\350361\3503610269,2
Dataset\Train_Frames\350361\3503610270,3
Dataset\Train_Frames\350361\3503610272,2
Dataset\Train_Frames\350361\3503610273,3
Dataset\Train_Frames\350361\3503610275,2
Dataset\Train_Frames\350361\3503610276,2
Dataset\Train_Frames\350361\3503610277,3
Dataset\Train_Frames\350361\3503610278,2
Dataset\Train_Frames\350361\3503610279,3
Dataset\Train_Frames\350361\350361028,1
Dataset\Train_Frames\350361\350361029,2
Dataset\Train_Frames\400018\4000181002,2
Dataset\Train_Frames\400018\4000181004,1
Dataset\Train_Frames\400018\4000181005,2
Dataset\Train_Frames\400018\4000181006,2
Dataset\Train_Frames\400018\4000181007,2
Dataset\Train_Frames\400018\4000181008,2
Dataset\Train_Frames\400018\4000181010,2
Dataset\Train_Frames\400018\4000181011,2
Dataset\Train_Frames\400018\4000181012,2
Dataset\Train_Frames\400018\4000181013,3
Dataset\Train_Frames\400018\4000181014,3
Dataset\Train_Frames\400018\4000181015,1
Dataset\Train_Frames\400018\4000181016,2
Dataset\Train_Frames\400018\4000181017,2
Dataset\Train_Frames\400018\4000181019,2
Dataset\Train_Frames\400018\4000181020,3
Dataset\Train_Frames\400018\4000181022,3
Dataset\Train_Frames\400018\4000181023,2
Dataset\Train_Frames\400018\4000181024,3
Dataset\Train_Frames\400018\4000181026,3
Dataset\Train_Frames\400018\4000181027,2
Dataset\Train_Frames\400018\4000181028,3
Dataset\Train_Frames\400018\4000181029,2
Dataset\Train_Frames\400018\4000181030,3
Dataset\Train_Frames\400018\4000181031,2
Dataset\Train_Frames\400018\4000181032,2
Dataset\Train_Frames\400018\4000181033,3
Dataset\Train_Frames\400018\4000181035,3
Dataset\Train_Frames\400018\4000181036,2
Dataset\Train_Frames\400018\4000181037,2
Dataset\Train_Frames\400018\4000181039,2
Dataset\Train_Frames\400018\4000181041,3
Dataset\Train_Frames\400018\4000181042,3
Dataset\Train_Frames\400018\4000181043,2
Dataset\Train_Frames\400018\4000181044,3
Dataset\Train_Frames\400018\4000181045,2
Dataset\Train_Frames\400018\4000181046,2
Dataset\Train_Frames\400018\4000181047,2
Dataset\Train_Frames\400018\4000181048,3
Dataset\Train_Frames\400018\4000181049,3
Dataset\Train_Frames\400018\4000181053,2
Dataset\Train_Frames\400018\4000181054,2
Dataset\Train_Frames\400018\4000181055,2
Dataset\Train_Frames\400018\4000181056,3
Dataset\Train_Frames\400018\4000181057,2
Dataset\Train_Frames\400018\4000181060,2
Dataset\Train_Frames\400018\4000181061,3
Dataset\Train_Frames\400018\4000181062,2
Dataset\Train_Frames\400018\4000181063,2
Dataset\Train_Frames\400018\4000181064,2
Dataset\Train_Frames\400018\4000181065,2
Dataset\Train_Frames\400018\4000181066,3
Dataset\Train_Frames\400018\4000181067,2
Dataset\Train_Frames\400018\4000181068,2
Dataset\Train_Frames\400018\4000181069,2
Dataset\Train_Frames\400018\4000181070,3
Dataset\Train_Frames\400018\4000181072,2
Dataset\Train_Frames\400018\4000181073,2
Dataset\Train_Frames\400018\4000181074,2
Dataset\Train_Frames\400018\4000181075,2
Dataset\Train_Frames\400018\4000181076,2
Dataset\Train_Frames\400018\4000181077,2
Dataset\Train_Frames\400018\4000181078,3
Dataset\Train_Frames\400018\4000181079,2
Dataset\Train_Frames\400018\4000181080,3
Dataset\Train_Frames\400018\4000182003,3
Dataset\Train_Frames\400018\4000182004,2
Dataset\Train_Frames\400018\4000182005,2
Dataset\Train_Frames\400018\4000182006,2
Dataset\Train_Frames\400018\4000182007,3
Dataset\Train_Frames\400018\4000182008,2
Dataset\Train_Frames\400018\4000182009,3
Dataset\Train_Frames\400018\4000182010,3
Dataset\Train_Frames\400018\4000182011,2
Dataset\Train_Frames\400018\4000182013,3
Dataset\Train_Frames\400018\4000182014,3
Dataset\Train_Frames\400018\4000182015,2
Dataset\Train_Frames\400018\4000182016,2
Dataset\Train_Frames\400018\4000182017,3
Dataset\Train_Frames\400018\4000182018,2
Dataset\Train_Frames\400018\4000182020,3
Dataset\Train_Frames\400018\4000182022,2
Dataset\Train_Frames\400018\4000182024,2
Dataset\Train_Frames\400018\4000182025,3
Dataset\Train_Frames\400018\4000182026,2
Dataset\Train_Frames\400018\4000182027,2
Dataset\Train_Frames\400018\4000182028,2
Dataset\Train_Frames\400018\4000182029,2
Dataset\Train_Frames\400018\4000182030,3
Dataset\Train_Frames\400018\4000182031,2
Dataset\Train_Frames\400018\4000182032,3
Dataset\Train_Frames\400018\4000182033,2
Dataset\Train_Frames\400018\4000182035,1
Dataset\Train_Frames\400018\4000182036,2
Dataset\Train_Frames\400018\4000182037,2
Dataset\Train_Frames\400018\4000182038,2
Dataset\Train_Frames\400018\4000182039,2
Dataset\Train_Frames\400018\4000182040,3
Dataset\Train_Frames\400018\4000182041,3
Dataset\Train_Frames\400018\4000182042,3
Dataset\Train_Frames\400018\4000182044,3
Dataset\Train_Frames\400018\4000182046,2
Dataset\Train_Frames\400018\4000182047,2
Dataset\Train_Frames\400018\4000182049,3
Dataset\Train_Frames\400018\4000182050,2
Dataset\Train_Frames\400018\4000182051,2
Dataset\Train_Frames\400018\4000182053,2
Dataset\Train_Frames\400018\4000182054,2
Dataset\Train_Frames\400018\4000182055,2
Dataset\Train_Frames\400018\4000182058,2
Dataset\Train_Frames\400018\4000182059,3
Dataset\Train_Frames\400018\4000182060,3
Dataset\Train_Frames\400018\4000182062,2
Dataset\Train_Frames\400018\4000182063,2
Dataset\Train_Frames\400018\4000182064,3
Dataset\Train_Frames\400018\4000182067,2
Dataset\Train_Frames\400018\4000182068,2
Dataset\Train_Frames\400018\4000182069,2
Dataset\Train_Frames\401835\401835011,3
Dataset\Train_Frames\401835\4018350112,2
Dataset\Train_Frames\401835\4018350115,3
Dataset\Train_Frames\401835\4018350116,2
Dataset\Train_Frames\401835\4018350118,3
Dataset\Train_Frames\401835\4018350119,2
Dataset\Train_Frames\401835\4018350120,3
Dataset\Train_Frames\401835\4018350121,3
Dataset\Train_Frames\401835\4018350122,2
Dataset\Train_Frames\401835\4018350126,2
Dataset\Train_Frames\401835\4018350127,2
Dataset\Train_Frames\401835\401835013,3
Dataset\Train_Frames\401835\4018350130,3
Dataset\Train_Frames\401835\4018350132,3
Dataset\Train_Frames\401835\4018350134,3
Dataset\Train_Frames\401835\4018350136,3
Dataset\Train_Frames\401835\4018350137,3
Dataset\Train_Frames\401835\4018350138,3
Dataset\Train_Frames\401835\4018350139,3
Dataset\Train_Frames\401835\4018350140,3
Dataset\Train_Frames\401835\4018350141,3
Dataset\Train_Frames\401835\4018350143,3
Dataset\Train_Frames\401835\4018350144,2
Dataset\Train_Frames\401835\4018350145,2
Dataset\Train_Frames\401835\4018350146,3
Dataset\Train_Frames\401835\4018350147,2
Dataset\Train_Frames\401835\4018350149,3
Dataset\Train_Frames\401835\401835015,1
Dataset\Train_Frames\401835\4018350150,2
Dataset\Train_Frames\401835\4018350152,3
Dataset\Train_Frames\401835\4018350156,3
Dataset\Train_Frames\401835\4018350157,3
Dataset\Train_Frames\401835\4018350159,3
Dataset\Train_Frames\401835\4018350160,3
Dataset\Train_Frames\401835\4018350161,3
Dataset\Train_Frames\401835\4018350162,3
Dataset\Train_Frames\401835\4018350163,3
Dataset\Train_Frames\401835\4018350166,3
Dataset\Train_Frames\401835\4018350167,3
Dataset\Train_Frames\401835\401835017,2
Dataset\Train_Frames\401835\401835018,3
Dataset\Train_Frames\401835\401835021,2
Dataset\Train_Frames\401835\4018350213,3
Dataset\Train_Frames\401835\4018350215,2
Dataset\Train_Frames\401835\4018350217,2
Dataset\Train_Frames\401835\4018350219,2
Dataset\Train_Frames\401835\4018350220,3
Dataset\Train_Frames\401835\4018350221,2
Dataset\Train_Frames\401835\4018350222,3
Dataset\Train_Frames\401835\4018350223,3
Dataset\Train_Frames\401835\4018350224,2
Dataset\Train_Frames\401835\4018350225,3
Dataset\Train_Frames\401835\4018350226,3
Dataset\Train_Frames\401835\4018350227,3
Dataset\Train_Frames\401835\4018350231,2
Dataset\Train_Frames\401835\4018350232,3
Dataset\Train_Frames\401835\4018350233,2
Dataset\Train_Frames\401835\4018350234,3
Dataset\Train_Frames\401835\4018350236,3
Dataset\Train_Frames\401835\4018350239,2
Dataset\Train_Frames\401835\401835024,2
Dataset\Train_Frames\401835\4018350240,2
Dataset\Train_Frames\401835\4018350241,3
Dataset\Train_Frames\401835\4018350244,3
Dataset\Train_Frames\401835\4018350247,2
Dataset\Train_Frames\401835\4018350251,2
Dataset\Train_Frames\401835\4018350254,3
Dataset\Train_Frames\401835\4018350256,3
Dataset\Train_Frames\401835\4018350257,3
Dataset\Train_Frames\401835\4018350258,3
Dataset\Train_Frames\401835\4018350259,2
Dataset\Train_Frames\401835\4018350260,3
Dataset\Train_Frames\401835\4018350261,3
Dataset\Train_Frames\401835\4018350263,2
Dataset\Train_Frames\401835\4018350268,3
Dataset\Train_Frames\401835\4018350269,3
Dataset\Train_Frames\401835\4018350274,2
Dataset\Train_Frames\401835\4018350276,3
Dataset\Train_Frames\401835\4018350277,2
Dataset\Train_Frames\401835\4018350279,2
Dataset\Train_Frames\401835\401835028,3
Dataset\Train_Frames\401835\4018350281,2
Dataset\Train_Frames\401835\4018350282,1
Dataset\Train_Frames\411021\4110211001,1
Dataset\Train_Frames\411021\4110211004,1
Dataset\Train_Frames\411021\4110211005,1
Dataset\Train_Frames\411021\4110211006,2
Dataset\Train_Frames\411021\4110211007,2
Dataset\Train_Frames\411021\4110211008,2
Dataset\Train_Frames\411021\4110211009,2
Dataset\Train_Frames\411021\4110211011,2
Dataset\Train_Frames\411021\4110211013,1
Dataset\Train_Frames\411021\4110211014,1
Dataset\Train_Frames\411021\4110211015,0
Dataset\Train_Frames\411021\4110211016,3
Dataset\Train_Frames\411021\4110211018,2
Dataset\Train_Frames\411021\4110211019,3
Dataset\Train_Frames\411021\4110211020,2
Dataset\Train_Frames\411021\4110211021,1
Dataset\Train_Frames\411021\4110211022,1
Dataset\Train_Frames\411021\4110211023,1
Dataset\Train_Frames\411021\4110211024,2
Dataset\Train_Frames\411021\4110211025,0
Dataset\Train_Frames\411021\4110211026,2
Dataset\Train_Frames\411021\4110211027,1
Dataset\Train_Frames\411021\4110211028,1
Dataset\Train_Frames\411021\4110211030,2
Dataset\Train_Frames\411021\4110211032,2
Dataset\Train_Frames\411021\4110211033,2
Dataset\Train_Frames\411021\4110211034,2
Dataset\Train_Frames\411021\4110211035,2
Dataset\Train_Frames\411021\4110211036,1
Dataset\Train_Frames\411021\4110211037,2
Dataset\Train_Frames\411021\4110211038,1
Dataset\Train_Frames\411021\4110211039,1
Dataset\Train_Frames\411021\4110211040,0
Dataset\Train_Frames\411021\4110211041,2
Dataset\Train_Frames\411021\4110211043,2
Dataset\Train_Frames\411021\4110211044,3
Dataset\Train_Frames\411021\4110211045,1
Dataset\Train_Frames\411021\4110211046,3
Dataset\Train_Frames\411021\4110211047,3
Dataset\Train_Frames\411021\4110211048,2
Dataset\Train_Frames\411021\4110211049,2
Dataset\Train_Frames\411021\4110211050,2
Dataset\Train_Frames\411021\4110211051,3
Dataset\Train_Frames\411021\4110211052,2
Dataset\Train_Frames\411021\4110211053,1
Dataset\Train_Frames\411021\4110211054,2
Dataset\Train_Frames\411021\4110211055,1
Dataset\Train_Frames\411021\4110211056,3
Dataset\Train_Frames\411021\4110211057,2
Dataset\Train_Frames\411021\4110211058,3
Dataset\Train_Frames\411021\4110211060,2
Dataset\Train_Frames\411021\4110211061,0
Dataset\Train_Frames\411021\4110211062,2
Dataset\Train_Frames\411021\4110211063,2
Dataset\Train_Frames\411021\4110211064,2
Dataset\Train_Frames\411021\4110211065,2
Dataset\Train_Frames\411021\4110211067,3
Dataset\Train_Frames\411021\4110211068,2
Dataset\Train_Frames\411021\4110211072,2
Dataset\Train_Frames\411021\4110211073,2
Dataset\Train_Frames\411021\4110211075,1
Dataset\Train_Frames\411021\4110211076,3
Dataset\Train_Frames\411021\4110211078,1
Dataset\Train_Frames\411021\4110211079,2
Dataset\Train_Frames\411021\4110211080,2
Dataset\Train_Frames\411021\4110212003,2
Dataset\Train_Frames\411021\4110212004,2
Dataset\Train_Frames\411021\4110212007,2
Dataset\Train_Frames\411021\4110212008,2
Dataset\Train_Frames\411021\4110212009,2
Dataset\Train_Frames\411021\4110212010,2
Dataset\Train_Frames\411021\4110212011,2
Dataset\Train_Frames\411021\4110212013,3
Dataset\Train_Frames\411021\4110212014,3
Dataset\Train_Frames\411021\4110212015,2
Dataset\Train_Frames\411021\4110212016,2
Dataset\Train_Frames\411021\4110212017,2
Dataset\Train_Frames\411021\4110212018,2
Dataset\Train_Frames\411021\4110212019,2
Dataset\Train_Frames\411021\4110212021,3
Dataset\Train_Frames\411021\4110212023,2
Dataset\Train_Frames\411021\4110212024,2
Dataset\Train_Frames\411021\4110212026,2
Dataset\Train_Frames\411021\4110212027,2
Dataset\Train_Frames\411021\4110212029,2
Dataset\Train_Frames\411021\4110212030,3
Dataset\Train_Frames\411021\4110212033,2
Dataset\Train_Frames\411021\4110212034,1
Dataset\Train_Frames\411021\4110212035,2
Dataset\Train_Frames\411021\4110212036,1
Dataset\Train_Frames\411021\4110212038,2
Dataset\Train_Frames\411021\4110212039,3
Dataset\Train_Frames\411021\4110212041,2
Dataset\Train_Frames\411021\4110212042,2
Dataset\Train_Frames\411021\4110212044,3
Dataset\Train_Frames\411021\4110212045,2
Dataset\Train_Frames\411021\4110212046,2
Dataset\Train_Frames\411021\4110212047,3
Dataset\Train_Frames\411021\4110212049,1
Dataset\Train_Frames\411021\4110212050,2
Dataset\Train_Frames\411021\4110212051,1
Dataset\Train_Frames\411021\4110212052,3
Dataset\Train_Frames\411021\4110212053,2
Dataset\Train_Frames\411021\4110212054,2
Dataset\Train_Frames\411021\4110212055,2
Dataset\Train_Frames\411021\4110212056,2
Dataset\Train_Frames\411021\4110212059,2
Dataset\Train_Frames\411021\4110212061,2
Dataset\Train_Frames\411021\4110212062,1
Dataset\Train_Frames\411021\4110212063,2
Dataset\Train_Frames\411021\4110212064,2
Dataset\Train_Frames\411021\4110212069,2
Dataset\Train_Frames\411031\4110311001,3
Dataset\Train_Frames\411031\4110311003,3
Dataset\Train_Frames\411031\4110311004,3
Dataset\Train_Frames\411031\4110311005,2
Dataset\Train_Frames\411031\4110311006,1
Dataset\Train_Frames\411031\4110311012,2
Dataset\Train_Frames\411031\4110311015,3
Dataset\Train_Frames\411031\4110311017,2
Dataset\Train_Frames\411031\4110311018,3
Dataset\Train_Frames\411031\4110311019,2
Dataset\Train_Frames\411031\4110311020,2
Dataset\Train_Frames\411031\4110311021,2
Dataset\Train_Frames\411031\4110311023,1
Dataset\Train_Frames\411031\4110311030,2
Dataset\Train_Frames\411031\4110311031,3
Dataset\Train_Frames\411031\4110311032,2
Dataset\Train_Frames\411031\4110311033,2
Dataset\Train_Frames\411031\4110311034,2
Dataset\Train_Frames\411031\4110311036,3
Dataset\Train_Frames\411031\4110311037,3
Dataset\Train_Frames\411031\4110311038,3
Dataset\Train_Frames\411031\4110311042,3
Dataset\Train_Frames\411031\4110311043,3
Dataset\Train_Frames\411031\4110311044,2
Dataset\Train_Frames\411031\4110311045,1
Dataset\Train_Frames\411031\4110311046,2
Dataset\Train_Frames\411031\4110311048,1
Dataset\Train_Frames\411031\4110311049,2
Dataset\Train_Frames\411031\4110311050,2
Dataset\Train_Frames\411031\4110311053,3
Dataset\Train_Frames\411031\4110311054,1
Dataset\Train_Frames\411031\4110311057,2
Dataset\Train_Frames\411031\4110311061,2
Dataset\Train_Frames\411031\4110311062,1
Dataset\Train_Frames\411031\4110311064,2
Dataset\Train_Frames\411031\4110311065,2
Dataset\Train_Frames\411031\4110311067,2
Dataset\Train_Frames\411031\4110311068,2
Dataset\Train_Frames\411031\4110311072,2
Dataset\Train_Frames\411031\4110312006,3
Dataset\Train_Frames\411031\4110312007,2
Dataset\Train_Frames\411031\4110312008,2
Dataset\Train_Frames\411031\4110312009,1
Dataset\Train_Frames\411031\4110312013,2
Dataset\Train_Frames\411031\4110312023,3
Dataset\Train_Frames\411031\4110312024,3
Dataset\Train_Frames\411031\4110312025,3
Dataset\Train_Frames\411031\4110312027,2
Dataset\Train_Frames\411031\4110312030,3
Dataset\Train_Frames\411031\4110312031,2
Dataset\Train_Frames\411031\4110312048,2
Dataset\Train_Frames\411031\4110312049,2
Dataset\Train_Frames\411031\4110312078,3
Dataset\Train_Frames\414081\414081010,3
Dataset\Train_Frames\414081\414081011,3
Dataset\Train_Frames\414081\4140810110,3
Dataset\Train_Frames\414081\4140810114,3
Dataset\Train_Frames\414081\4140810117,3
Dataset\Train_Frames\414081\4140810122,3
Dataset\Train_Frames\414081\4140810124,3
Dataset\Train_Frames\414081\4140810125,3
Dataset\Train_Frames\414081\4140810126,3
Dataset\Train_Frames\414081\4140810127,3
Dataset\Train_Frames\414081\4140810128,3
Dataset\Train_Frames\414081\4140810129,2
Dataset\Train_Frames\414081\414081013,2
Dataset\Train_Frames\414081\4140810132,3
Dataset\Train_Frames\414081\4140810133,3
Dataset\Train_Frames\414081\4140810135,2
Dataset\Train_Frames\414081\4140810136,3
Dataset\Train_Frames\414081\4140810138,3
Dataset\Train_Frames\414081\4140810139,2
Dataset\Train_Frames\414081\4140810140,2
Dataset\Train_Frames\414081\4140810142,3
Dataset\Train_Frames\414081\4140810143,3
Dataset\Train_Frames\414081\4140810144,3
Dataset\Train_Frames\414081\4140810145,3
Dataset\Train_Frames\414081\4140810146,3
Dataset\Train_Frames\414081\4140810148,3
Dataset\Train_Frames\414081\414081015,2
Dataset\Train_Frames\414081\4140810150,3
Dataset\Train_Frames\414081\4140810151,3
Dataset\Train_Frames\414081\4140810152,3
Dataset\Train_Frames\414081\4140810153,1
Dataset\Train_Frames\414081\4140810154,3
Dataset\Train_Frames\414081\4140810158,3
Dataset\Train_Frames\414081\4140810159,2
